subject,target,ttype,mode,window,r
dmnelf1001,CEN,orig,best,fb,0.06184737681578262
dmnelf1001,CEN,orig,frontal,fb,0.08760394859575249
dmnelf1001,CEN,orig,all,fb,0.2967453123072531
dmnelf1001,CEN,orig,epoc,fb,0.2868800084476218
dmnelf1001,CEN,orig,epoc_afproxy,fb,0.27023203013262637
dmnelf1001,DMN,orig,best,fb,-0.09552970827468257
dmnelf1001,DMN,orig,frontal,fb,-0.06392237281259634
dmnelf1001,DMN,orig,all,fb,0.11109102501927992
dmnelf1001,DMN,orig,epoc,fb,0.07730618997724473
dmnelf1001,DMN,orig,epoc_afproxy,fb,0.04731343121630277
dmnelf1001,PDA,orig,best,fb,0.07351012177875757
dmnelf1001,PDA,orig,frontal,fb,0.03834337804967684
dmnelf1001,PDA,orig,all,fb,0.11692657888405827
dmnelf1001,PDA,orig,epoc,fb,0.10761822072685574
dmnelf1001,PDA,orig,epoc_afproxy,fb,0.1176357608069549
dmnelf1001,CEN,clean,best,fb,0.38582222518821135
dmnelf1001,CEN,clean,frontal,fb,0.04542184331234654
dmnelf1001,CEN,clean,all,fb,0.3044041859205967
dmnelf1001,CEN,clean,epoc,fb,0.18894500126166783
dmnelf1001,CEN,clean,epoc_afproxy,fb,0.2182341226883738
