subject,target,ttype,mode,window,r
dmnelf008,CEN,orig,best,fb,0.21278649352662493
dmnelf008,CEN,orig,frontal,fb,0.5528526221802703
dmnelf008,CEN,orig,all,fb,0.46080732239991457
dmnelf008,DMN,orig,best,fb,0.080919914243203
dmnelf008,DMN,orig,frontal,fb,0.1066024818825113
dmnelf008,DMN,orig,all,fb,0.10043232700549372
dmnelf008,PDA,orig,best,fb,0.27216931986878035
dmnelf008,PDA,orig,frontal,fb,0.4123741336235888
dmnelf008,PDA,orig,all,fb,0.40034151698405035
dmnelf008,CEN,clean,best,fb,0.08282446487826955
dmnelf008,CEN,clean,frontal,fb,0.13049155541208243
dmnelf008,CEN,clean,all,fb,0.2013807995145125
